#L_UNITS ang
#E_UNITS eV
#S_UNITS GPA
#F_UNITS EV/ANG
#ALAT 13.68
#X 1.0 0.0 0.0
#Y 0.0 1.05 0.0
#Z 0.0 0.0 1.11
#C 1 1 1
#RCUT 6.5
#EPA -4.27
FE 0.0 0.0 0.0 
FE 0.0 0.125 0.112612612613 
FE 0.125 0.0 0.112612612613 
FE 0.125 0.125 0.0 
FE 0.0 0.0 0.225225225225 
FE 0.0 0.125 0.337837837838 
FE 0.125 0.0 0.337837837838 
FE 0.125 0.125 0.225225225225 
FE 0.0 0.0 0.45045045045 
FE 0.0 0.125 0.563063063063 
FE 0.125 0.0 0.563063063063 
FE 0.125 0.125 0.45045045045 
FE 0.0 0.0 0.675675675676 
FE 0.0 0.125 0.788288288288 
FE 0.125 0.0 0.788288288288 
FE 0.125 0.125 0.675675675676 
FE 0.0 0.25 0.0 
FE 0.0 0.375 0.112612612613 
FE 0.125 0.25 0.112612612613 
FE 0.125 0.375 0.0 
FE 0.0 0.25 0.225225225225 
FE 0.0 0.375 0.337837837838 
FE 0.125 0.25 0.337837837838 
FE 0.125 0.375 0.225225225225 
FE 0.0 0.25 0.45045045045 
FE 0.0 0.375 0.563063063063 
FE 0.125 0.25 0.563063063063 
FE 0.125 0.375 0.45045045045 
FE 0.0 0.25 0.675675675676 
FE 0.0 0.375 0.788288288288 
FE 0.125 0.25 0.788288288288 
FE 0.125 0.375 0.675675675676 
FE 0.0 0.5 0.0 
FE 0.0 0.625 0.112612612613 
FE 0.125 0.5 0.112612612613 
FE 0.125 0.625 0.0 
FE 0.0 0.5 0.225225225225 
FE 0.0 0.625 0.337837837838 
FE 0.125 0.5 0.337837837838 
FE 0.125 0.625 0.225225225225 
FE 0.0 0.5 0.45045045045 
FE 0.0 0.625 0.563063063063 
FE 0.125 0.5 0.563063063063 
FE 0.125 0.625 0.45045045045 
FE 0.0 0.5 0.675675675676 
FE 0.0 0.625 0.788288288288 
FE 0.125 0.5 0.788288288288 
FE 0.125 0.625 0.675675675676 
FE 0.0 0.75 0.0 
FE 0.0 0.875 0.112612612613 
FE 0.125 0.75 0.112612612613 
FE 0.125 0.875 0.0 
FE 0.0 0.75 0.225225225225 
FE 0.0 0.875 0.337837837838 
FE 0.125 0.75 0.337837837838 
FE 0.125 0.875 0.225225225225 
FE 0.0 0.75 0.45045045045 
FE 0.0 0.875 0.563063063063 
FE 0.125 0.75 0.563063063063 
FE 0.125 0.875 0.45045045045 
FE 0.0 0.75 0.675675675676 
FE 0.0 0.875 0.788288288288 
FE 0.125 0.75 0.788288288288 
FE 0.125 0.875 0.675675675676 
FE 0.25 0.0 0.0 
FE 0.25 0.125 0.112612612613 
FE 0.375 0.0 0.112612612613 
FE 0.375 0.125 0.0 
FE 0.25 0.0 0.225225225225 
FE 0.25 0.125 0.337837837838 
FE 0.375 0.0 0.337837837838 
FE 0.375 0.125 0.225225225225 
FE 0.25 0.0 0.45045045045 
FE 0.25 0.125 0.563063063063 
FE 0.375 0.0 0.563063063063 
FE 0.375 0.125 0.45045045045 
FE 0.25 0.0 0.675675675676 
FE 0.25 0.125 0.788288288288 
FE 0.375 0.0 0.788288288288 
FE 0.375 0.125 0.675675675676 
FE 0.25 0.25 0.0 
FE 0.25 0.375 0.112612612613 
FE 0.375 0.25 0.112612612613 
FE 0.375 0.375 0.0 
FE 0.25 0.25 0.225225225225 
FE 0.25 0.375 0.337837837838 
FE 0.375 0.25 0.337837837838 
FE 0.375 0.375 0.225225225225 
FE 0.25 0.25 0.45045045045 
FE 0.25 0.375 0.563063063063 
FE 0.375 0.25 0.563063063063 
FE 0.375 0.375 0.45045045045 
FE 0.25 0.25 0.675675675676 
FE 0.25 0.375 0.788288288288 
FE 0.375 0.25 0.788288288288 
FE 0.375 0.375 0.675675675676 
FE 0.25 0.5 0.0 
FE 0.25 0.625 0.112612612613 
FE 0.375 0.5 0.112612612613 
FE 0.375 0.625 0.0 
FE 0.25 0.5 0.225225225225 
FE 0.25 0.625 0.337837837838 
FE 0.375 0.5 0.337837837838 
FE 0.375 0.625 0.225225225225 
FE 0.25 0.5 0.45045045045 
FE 0.25 0.625 0.563063063063 
FE 0.375 0.5 0.563063063063 
FE 0.375 0.625 0.45045045045 
FE 0.25 0.5 0.675675675676 
FE 0.25 0.625 0.788288288288 
FE 0.375 0.5 0.788288288288 
FE 0.375 0.625 0.675675675676 
FE 0.25 0.75 0.0 
FE 0.25 0.875 0.112612612613 
FE 0.375 0.75 0.112612612613 
FE 0.375 0.875 0.0 
FE 0.25 0.75 0.225225225225 
FE 0.25 0.875 0.337837837838 
FE 0.375 0.75 0.337837837838 
FE 0.375 0.875 0.225225225225 
FE 0.25 0.75 0.45045045045 
FE 0.25 0.875 0.563063063063 
FE 0.375 0.75 0.563063063063 
FE 0.375 0.875 0.45045045045 
FE 0.25 0.75 0.675675675676 
FE 0.25 0.875 0.788288288288 
FE 0.375 0.75 0.788288288288 
FE 0.375 0.875 0.675675675676 
FE 0.5 0.0 0.0 
FE 0.5 0.125 0.112612612613 
FE 0.625 0.0 0.112612612613 
FE 0.625 0.125 0.0 
FE 0.5 0.0 0.225225225225 
FE 0.5 0.125 0.337837837838 
FE 0.625 0.0 0.337837837838 
FE 0.625 0.125 0.225225225225 
FE 0.5 0.0 0.45045045045 
FE 0.5 0.125 0.563063063063 
FE 0.625 0.0 0.563063063063 
FE 0.625 0.125 0.45045045045 
FE 0.5 0.0 0.675675675676 
FE 0.5 0.125 0.788288288288 
FE 0.625 0.0 0.788288288288 
FE 0.625 0.125 0.675675675676 
FE 0.5 0.25 0.0 
FE 0.5 0.375 0.112612612613 
FE 0.625 0.25 0.112612612613 
FE 0.625 0.375 0.0 
FE 0.5 0.25 0.225225225225 
FE 0.5 0.375 0.337837837838 
FE 0.625 0.25 0.337837837838 
FE 0.625 0.375 0.225225225225 
FE 0.5 0.25 0.45045045045 
FE 0.5 0.375 0.563063063063 
FE 0.625 0.25 0.563063063063 
FE 0.625 0.375 0.45045045045 
FE 0.5 0.25 0.675675675676 
FE 0.5 0.375 0.788288288288 
FE 0.625 0.25 0.788288288288 
FE 0.625 0.375 0.675675675676 
FE 0.5 0.5 0.0 
FE 0.5 0.625 0.112612612613 
FE 0.625 0.5 0.112612612613 
FE 0.625 0.625 0.0 
FE 0.5 0.5 0.225225225225 
FE 0.5 0.625 0.337837837838 
FE 0.625 0.5 0.337837837838 
FE 0.625 0.625 0.225225225225 
FE 0.5 0.5 0.45045045045 
FE 0.5 0.625 0.563063063063 
FE 0.625 0.5 0.563063063063 
FE 0.625 0.625 0.45045045045 
FE 0.5 0.5 0.675675675676 
FE 0.5 0.625 0.788288288288 
FE 0.625 0.5 0.788288288288 
FE 0.625 0.625 0.675675675676 
FE 0.5 0.75 0.0 
FE 0.5 0.875 0.112612612613 
FE 0.625 0.75 0.112612612613 
FE 0.625 0.875 0.0 
FE 0.5 0.75 0.225225225225 
FE 0.5 0.875 0.337837837838 
FE 0.625 0.75 0.337837837838 
FE 0.625 0.875 0.225225225225 
FE 0.5 0.75 0.45045045045 
FE 0.5 0.875 0.563063063063 
FE 0.625 0.75 0.563063063063 
FE 0.625 0.875 0.45045045045 
FE 0.5 0.75 0.675675675676 
FE 0.5 0.875 0.788288288288 
FE 0.625 0.75 0.788288288288 
FE 0.625 0.875 0.675675675676 
FE 0.75 0.0 0.0 
FE 0.75 0.125 0.112612612613 
FE 0.875 0.0 0.112612612613 
FE 0.875 0.125 0.0 
FE 0.75 0.0 0.225225225225 
FE 0.75 0.125 0.337837837838 
FE 0.875 0.0 0.337837837838 
FE 0.875 0.125 0.225225225225 
FE 0.75 0.0 0.45045045045 
FE 0.75 0.125 0.563063063063 
FE 0.875 0.0 0.563063063063 
FE 0.875 0.125 0.45045045045 
FE 0.75 0.0 0.675675675676 
FE 0.75 0.125 0.788288288288 
FE 0.875 0.0 0.788288288288 
FE 0.875 0.125 0.675675675676 
FE 0.75 0.25 0.0 
FE 0.75 0.375 0.112612612613 
FE 0.875 0.25 0.112612612613 
FE 0.875 0.375 0.0 
FE 0.75 0.25 0.225225225225 
FE 0.75 0.375 0.337837837838 
FE 0.875 0.25 0.337837837838 
FE 0.875 0.375 0.225225225225 
FE 0.75 0.25 0.45045045045 
FE 0.75 0.375 0.563063063063 
FE 0.875 0.25 0.563063063063 
FE 0.875 0.375 0.45045045045 
FE 0.75 0.25 0.675675675676 
FE 0.75 0.375 0.788288288288 
FE 0.875 0.25 0.788288288288 
FE 0.875 0.375 0.675675675676 
FE 0.75 0.5 0.0 
FE 0.75 0.625 0.112612612613 
FE 0.875 0.5 0.112612612613 
FE 0.875 0.625 0.0 
FE 0.75 0.5 0.225225225225 
FE 0.75 0.625 0.337837837838 
FE 0.875 0.5 0.337837837838 
FE 0.875 0.625 0.225225225225 
FE 0.75 0.5 0.45045045045 
FE 0.75 0.625 0.563063063063 
FE 0.875 0.5 0.563063063063 
FE 0.875 0.625 0.45045045045 
FE 0.75 0.5 0.675675675676 
FE 0.75 0.625 0.788288288288 
FE 0.875 0.5 0.788288288288 
FE 0.875 0.625 0.675675675676 
FE 0.75 0.75 0.0 
FE 0.75 0.875 0.112612612613 
FE 0.875 0.75 0.112612612613 
FE 0.875 0.875 0.0 
FE 0.75 0.75 0.225225225225 
FE 0.75 0.875 0.337837837838 
FE 0.875 0.75 0.337837837838 
FE 0.875 0.875 0.225225225225 
FE 0.75 0.75 0.45045045045 
FE 0.75 0.875 0.563063063063 
FE 0.875 0.75 0.563063063063 
FE 0.875 0.875 0.45045045045 
FE 0.75 0.75 0.675675675676 
FE 0.75 0.875 0.788288288288 
FE 0.875 0.75 0.788288288288 
FE 0.875 0.875 0.675675675676 
