#############################################################
#############################################################
POTENTIAL 1
#############################################################
#############################################################
f_on: 1
a_text: FE
b_text: FE
a: 2
b: 2
f_type: PAIR
f_group: 1
f_group_label: None
r_cut: 6.5
file: fe_pair.pot
function_type: 2
a_type: cubic_spline
f: <function potential_functions.cubic_spline at 0x7fd76e9a3ae8>
a_l: 0.0
a_u: 7.0
zoor: 1
a_params: 
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
f_points: 
None
points: 
0.0 10000000000.0 -2.61902178129e+12 4.30833201852e+14 
0.007 72966.3957769 -476191941634.0 1.92741569002e+14 
0.014 28830.626992 238087618093.0 2.2675979016e+13 
0.021 15633.2001985 -802060.638536 -4.53505033572e+13 
0.028 9715.60938038 -542314.206121 5.66881291041e+12 
0.035 6522.27470053 -330638.571326 24698053.02 
0.042 4603.40599323 -211295.328686 12495679.1727 
0.049 3366.70851914 -141406.355261 7535094.01885 
0.056 2529.48439024 -98220.1931091 4807485.65345 
0.063 1941.57192014 -70283.913053 3190530.49857 
0.07 1516.77885682 -51530.3916472 2185227.22479 
0.077 1202.66705549 -38556.2834131 1536234.97832 
0.084 965.86807549 -29353.8587506 1104060.72369 
0.091 784.378591053 -22687.5910923 808671.315678 
0.098 643.263399207 -17769.9502774 602235.666086 
0.105 532.137680778 -14083.9694978 455160.605261 
0.112 443.631021475 -11281.728329 348587.079998 
0.119 372.418515607 -9124.01218114 270186.998032 
0.126 314.592194824 -7443.25500775 211721.771217 
0.133 267.243388684 -6120.13267173 167578.339005 
0.14 228.179457535 -5068.41480597 133866.522206 
0.147 195.728171412 -4224.95133603 107848.690034 
0.154 168.60044309 -3542.92858729 87571.5325538 
0.161 145.7926205 -2987.25154053 71623.721307 
0.168 126.516030462 -2531.33463562 58973.6686408 
0.175 110.145566916 -2154.84133307 48859.2288326 
0.182 96.1817627669 -1842.0723315 40711.6615937 
0.189 84.2225224041 -1580.80329067 34102.546766 
0.196 73.9418521328 -1361.43790987 28706.289545 
0.203 65.0737115224 -1176.38476102 24273.3520459 
0.21 57.3996479314 -1019.59454978 20610.951412 
0.217 50.7392510582 -886.213523794 17569.011672 
0.224 44.9427274459 -772.321738034 15029.8494755 
0.231 39.8850815415 -674.733850456 12900.538363 
0.238 35.4615236366 -590.846370897 11107.2113651 
0.245 31.5838216579 -518.51968734 9590.77786362 
0.252 28.1773842182 -455.986321316 8303.68041097 
0.259 25.1789140803 -401.779105968 7207.42195713 
0.266 22.53450948 -354.674600226 6270.66785649 
0.273 20.1981193071 -313.64823192 5467.77962719 
0.28 18.1302795687 -277.838527642 4777.67515738 
0.287 16.2970747479 -246.51842588 4182.93730372 
0.294 14.6692799871 -219.072144768 3669.11265317 
0.301 13.2216494386 -194.976430951 3224.15673881 
0.308 11.9323233796 -173.785283422 2837.992702 
0.315 10.7823323009 -155.117448593 2502.15832922 
0.322 9.75518054768 -138.646136989 2209.52231227 
0.329 8.83649551463 -124.090530027 1954.05502104 
0.336 8.01373109008 -111.208736189 1730.64242905 
0.343 7.27591617498 -99.7919262924 1534.93437262 
0.35 6.61344079829 -89.6594322889 1363.22026179 
0.357 6.0178737044 -80.6546368517 1212.32684604 
0.364 5.4818063769 -72.6415146762 1079.53378091 
0.371 4.99871934051 -65.5017129974 962.503627081 
0.378 4.56286729478 -59.1320799378 859.223601348 
0.385 4.16918021222 -53.4425661193 767.956937024 
0.392 3.81317800725 -48.3544384581 687.20213351 
0.399 3.49089677078 -43.7987558981 615.658707708 
0.406 3.19882488561 -39.7150656057 552.198323829 
0.413 2.93384760258 -36.0502852563 495.840387991 
0.42 2.69319887719 -32.7577428357 445.731361799 
0.427 2.47441944959 -29.7963501149 401.127183628 
0.434 2.27532030349 -27.1298898503 361.378294857 
0.441 2.09395076808 -24.7263999595 325.916855986 
0.448 1.92857063441 -22.5576405784 294.245808859 
0.455 1.77762574874 -20.5986320995 265.929499288 
0.462 1.63972662199 -18.8272541212 240.585621916 
0.469 1.51362965948 -17.2238967673 217.878288171 
0.476 1.39822067028 -15.7711571114 197.512050317 
0.483 1.29250036268 -14.4535745175 179.226741196 
0.49 1.1955715722 -13.2573996092 162.793011293 
0.497 1.10662800282 -12.1703923458 148.008463081 
0.504 1.02494429176 -11.1816453256 134.694297903 
0.511 0.949867232881 -10.2814289883 122.69240344 
0.518 0.880808015795 -9.46105584916 111.86282056 
