#############################################################
#############################################################
POTENTIAL 1
#############################################################
#############################################################
f_on: 1
a_text: FE
b_text: FE
a: 2
b: 2
f_type: PAIR
f_group: 1
f_group_label: None
r_cut: 6.5
file: fe_pair_analytic.pot
function_type: 2
a_type: cubic_spline
f: <function potential_functions.cubic_spline at 0x7f5652c2d950>
a_l: 0.0
a_u: 7.0
zoor: 1
a_params: 
-165.0
-78.49908
-78.15495
1.8679553
f_points: 
None
points: 
0.0 404.925210102 -1114.40655223 2059.60940973 
0.007 397.17471498 -1100.03629491 2046.1783946 
0.014 389.5244826 -1085.7600547 2032.74737946 
0.021 381.973854841 -1071.5778316 2019.31636432 
0.028 374.522173584 -1057.4896256 2005.88534918 
0.035 367.168780709 -1043.49543671 1992.45433405 
0.042 359.913018097 -1029.59526493 1979.0233189 
0.049 352.754227627 -1015.78911025 1965.59230377 
0.056 345.69175118 -1002.07697267 1952.16128863 
0.063 338.724930636 -988.458852207 1938.73027349 
0.07 331.853107876 -974.934748846 1925.29925836 
0.077 325.075624779 -961.50466259 1911.86824322 
0.084 318.391823226 -948.168593441 1898.43722808 
0.091 311.801045098 -934.926541397 1885.00621294 
0.098 305.302632273 -921.77850646 1871.5751978 
0.105 298.895926634 -908.724488628 1858.14418267 
0.112 292.580270059 -895.764487902 1844.71316753 
0.119 286.35500443 -882.898504282 1831.2821524 
0.126 280.219471626 -870.126537769 1817.85113726 
0.133 274.173013528 -857.448588361 1804.42012212 
0.14 268.214972016 -844.864656059 1790.98910698 
0.147 262.34468897 -832.374740863 1777.55809185 
0.154 256.561506271 -819.978842773 1764.12707671 
0.161 250.864765798 -807.676961789 1750.69606157 
0.168 245.253809432 -795.469097911 1737.26504643 
0.175 239.727979054 -783.355251139 1723.83403129 
0.182 234.286616543 -771.335421473 1710.40301616 
0.189 228.92906378 -759.409608913 1696.97200102 
0.196 223.654662645 -747.577813459 1683.54098588 
0.203 218.462755018 -735.840035111 1670.10997074 
0.21 213.35268278 -724.196273868 1656.67895561 
0.217 208.323787811 -712.646529732 1643.24794047 
0.224 203.375411991 -701.190802702 1629.81692533 
0.231 198.5068972 -689.829092777 1616.3859102 
0.238 193.717585319 -678.561399959 1602.95489506 
0.245 189.006818227 -667.387724247 1589.52387992 
0.252 184.373937806 -656.30806564 1576.09286478 
0.259 179.818285935 -645.32242414 1562.66184965 
0.266 175.339204495 -634.430799745 1549.23083451 
0.273 170.936035365 -623.633192457 1535.79981937 
0.28 166.608120427 -612.929602274 1522.36880423 
0.287 162.35480156 -602.320029197 1508.9377891 
0.294 158.175420645 -591.804473227 1495.50677396 
0.301 154.069319562 -581.382934362 1482.07575882 
0.308 150.035840191 -571.055412603 1468.64474368 
0.315 146.074324412 -560.82190795 1455.21372855 
0.322 142.184114106 -550.682420403 1441.78271341 
0.329 138.364551153 -540.636949962 1428.35169827 
0.336 134.614977434 -530.685496628 1414.92068313 
0.343 130.934734827 -520.828060399 1401.489668 
0.35 127.323165215 -511.064641276 1388.05865286 
0.357 123.779610476 -501.395239259 1374.62763772 
0.364 120.303412492 -491.819854347 1361.19662258 
0.371 116.893913142 -482.338486542 1347.76560745 
0.378 113.550454307 -472.951135843 1334.33459231 
0.385 110.272377867 -463.65780225 1320.90357717 
0.392 107.059025702 -454.458485763 1307.47256204 
0.399 103.909739693 -445.353186382 1294.0415469 
0.406 100.82386172 -436.341904106 1280.61053176 
0.413 97.8007336623 -427.424638937 1267.17951662 
0.42 94.8396974013 -418.601390873 1253.74850149 
0.427 91.9400948168 -409.872159916 1240.31748635 
0.434 89.1012677892 -401.236946065 1226.88647121 
0.441 86.3225581987 -392.695749319 1213.45545607 
0.448 83.6033079255 -384.24856968 1200.02444094 
0.455 80.9428588499 -375.895407146 1186.5934258 
0.462 78.3405528522 -367.636261718 1173.16241066 
0.469 75.7957318126 -359.471133397 1159.73139552 
0.476 73.3077376114 -351.400022181 1146.30038039 
0.483 70.8759121288 -343.422928071 1132.86936525 
0.49 68.4995972452 -335.539851068 1119.43835011 
0.497 66.1781348406 -327.75079117 1106.00733498 
0.504 63.9108667955 -320.055748378 1092.57631984 
0.511 61.6971349901 -312.454722692 1079.1453047 
0.518 59.5362813046 -304.947714112 1065.71428956 
0.525 57.4276476193 -297.534722638 1052.28327443 
0.532 55.3705758144 -290.21574827 1038.85225929 
0.539 53.3644077702 -282.990791008 1025.42124415 
0.546 51.4084853671 -275.859850852 1011.99022901 
0.553 49.5021504851 -268.822927802 998.559213875 
0.56 47.6447450046 -261.880021858 985.128198738 
0.567 45.8356108058 -255.03113302 971.697183601 
0.574 44.0740897691 -248.276261287 958.266168463 
0.581 42.3595237745 -241.615406661 944.835153326 
0.588 40.6912547026 -235.048569141 931.404138188 
0.595 39.0686244333 -228.575748727 917.973123051 
0.602 37.4909748471 -222.196945418 904.542107914 
