1  256  15.56  -562.388173126  -410.932781476  -973.320954601  
2  256  15.56  -559.660435354  -412.820704004  -972.481139358  
3  256  15.56  -559.660435354  -412.820704004  -972.481139358  
4  256  15.56  -559.660435354  -412.820704004  -972.481139358  
5  256  15.56  -550.128336068  -412.735396316  -962.863732384  
6  256  15.56  -557.308809661  -412.822483701  -970.131293362  
7  256  15.56  -559.660435354  -412.820704004  -972.481139358  
8  256  15.56  -556.16541168  -412.827946427  -968.993358107  
9  256  15.56  -559.660435353  -412.820704004  -972.481139357  
10  256  15.56  -559.657728537  -412.820860895  -972.478589433  
11  256  15.56  -556.279713483  -412.827458609  -969.107172092  
12  256  15.56  -559.660435353  -412.820704004  -972.481139357  
13  256  15.56  -566.765074906  -410.424252928  -977.189327834  
14  256  15.56  -559.660435353  -412.820704004  -972.481139358  
15  256  15.56  -559.660435354  -412.820704004  -972.481139357  
16  256  15.56  -559.660435354  -412.820704004  -972.481139358  
17  256  15.56  -549.523109878  -412.67632924  -962.199439118  
18  256  15.56  -553.020941399  -412.814206119  -965.835147518  
19  256  15.56  -559.660435354  -412.820704004  -972.481139358  
20  256  15.56  -574.224640337  -409.371129109  -983.595769445  
21  256  15.56  -559.660435354  -412.820704004  -972.481139358  
22  256  15.56  -559.660435353  -412.820704004  -972.481139358  
23  256  15.56  -559.660435354  -412.820704004  -972.481139358  
24  256  15.56  -559.660435354  -412.820704004  -972.481139358  
25  256  15.56  -559.660435354  -412.820704004  -972.481139358  
26  256  15.56  -556.982486897  -412.82315597  -969.805642866  
27  256  15.56  -552.783618687  -412.811024385  -965.594643072  
28  256  15.56  -559.660435354  -412.820704004  -972.481139358  
29  256  15.56  -560.729857654  -411.108688959  -971.838546613  
30  256  15.56  -559.660435354  -412.820704004  -972.481139358  
31  256  15.56  -550.342078364  -412.748147344  -963.090225708  
32  256  15.56  -557.229310602  -412.822616607  -970.051927208  
33  256  15.56  -551.870943252  -412.795197351  -964.666140603  
34  256  15.56  -559.660435354  -412.820704004  -972.481139357  
35  256  15.56  -573.273388117  -409.52089272  -982.794280837  
36  256  15.56  -559.660435354  -412.820704004  -972.481139358  
37  256  15.56  -559.660435354  -412.820704004  -972.481139358  
38  256  15.56  -559.660435354  -412.820704004  -972.481139357  
39  256  15.56  -559.660435353  -412.820704004  -972.481139357  
40  256  15.56  -553.655516939  -412.821133825  -966.476650764  
41  256  15.56  -559.660435354  -412.820704004  -972.481139358  
42  256  15.56  -558.375423199  -412.821460616  -971.196883816  
43  256  15.56  -559.660435354  -412.820704004  -972.481139358  
44  256  15.56  -559.660435354  -412.820704004  -972.481139358  
45  256  15.56  -600.157243757  -400.704230532  -1000.86147429  
46  256  15.56  -559.660435354  -412.820704004  -972.481139357  
47  256  15.56  -556.032748949  -412.828429801  -968.86117875  
48  256  15.56  -556.70710832  -412.82439981  -969.53150813  
49  256  15.56  -559.660435354  -412.820704004  -972.481139358  
50  256  15.56  -559.660435353  -412.820704004  -972.481139357  
51  256  15.56  -597.162288778  -402.651271009  -999.813559787  
52  256  15.56  -559.660435354  -412.820704004  -972.481139357  
53  256  15.56  -559.129873394  -412.821095987  -971.950969381  
54  256  15.56  -559.660435353  -412.820704004  -972.481139357  
55  256  15.56  -553.353682237  -412.818110156  -966.171792392  
56  256  15.56  -558.518952871  -412.821378635  -971.340331506  
57  256  15.56  -559.660435354  -412.820704004  -972.481139357  
58  256  15.56  -559.660435354  -412.820704004  -972.481139358  
59  256  15.56  -595.837761426  -403.359540546  -999.197301973  
60  256  15.56  -559.660435354  -412.820704004  -972.481139358  
61  256  15.56  -559.660435354  -412.820704004  -972.481139358  
62  256  15.56  -555.539045495  -412.829714893  -968.368760388  
63  256  15.56  -556.631738862  -412.825615959  -969.457354821  
64  256  15.56  -559.051316795  -412.821127911  -971.872444706  
65  256  15.56  -559.660435354  -412.820704004  -972.481139358  
66  256  15.56  -559.660435354  -412.820704004  -972.481139358  
67  256  15.56  -548.146756089  -412.40349535  -960.550251439  
68  256  15.56  -559.660435354  -412.820704004  -972.481139358  
69  256  15.56  -559.660435354  -412.820704004  -972.481139358  
70  256  15.56  -548.202499761  -412.377840106  -960.580339868  
71  256  15.56  -559.660435354  -412.820704004  -972.481139358  
72  256  15.56  -559.660435354  -412.820704004  -972.481139358  
73  256  15.56  -559.660435354  -412.820704004  -972.481139358  
74  256  15.56  -555.934827367  -412.828743764  -968.763571131  
75  256  15.56  -556.683466631  -412.824652424  -969.508119056  
76  256  15.56  -558.75104459  -412.821260505  -971.572305095  
77  256  15.56  -559.660435354  -412.820704004  -972.481139358  
78  256  15.56  -551.406790282  -411.992788793  -963.399579075  
79  256  15.56  -559.660435354  -412.820704004  -972.481139358  
80  256  15.56  -556.89424296  -412.82342625  -969.717669211  
81  256  15.56  -559.2045285  -412.821066385  -972.025594884  
82  256  15.56  -559.660435353  -412.820704004  -972.481139357  
83  256  15.56  -559.660435354  -412.820704004  -972.481139358  
84  256  15.56  -555.280754571  -412.830102334  -968.110856905  
85  256  15.56  -559.660435354  -412.820704004  -972.481139358  
86  256  15.56  -556.737660517  -412.824160921  -969.561821438  
87  256  15.56  -559.371628667  -412.821001505  -972.192630173  
88  256  15.56  -559.660435354  -412.820704004  -972.481139358  
89  256  15.56  -559.660435354  -412.820704004  -972.481139358  
90  256  15.56  -554.93106112  -412.830278034  -967.761339154  
91  256  15.56  -559.660435354  -412.820704004  -972.481139357  
92  256  15.56  -587.335441284  -406.597893969  -993.933335253  
93  256  15.56  -559.660435354  -412.820704004  -972.481139358  
94  256  15.56  -550.100687486  -412.118969692  -962.219657178  
95  256  15.56  -559.660435354  -412.820704004  -972.481139358  
96  256  15.56  -559.429662588  -412.820978829  -972.250641417  
97  256  15.56  -559.660435354  -412.820704004  -972.481139358  
98  256  15.56  -559.660435354  -412.820704004  -972.481139358  
99  256  15.56  -589.041525982  -406.08664106  -995.128167042  
100  256  15.56  -559.660435354  -412.820704004  -972.481139358  
101  256  15.56  -559.660435354  -412.820704004  -972.481139358  
102  256  15.56  -557.987733357  -412.821727985  -970.809461343  
103  256  15.56  -559.660435354  -412.820704004  -972.481139357  
104  256  15.56  -554.323790914  -412.829335511  -967.153126425  
105  256  15.56  -557.939583256  -412.821767086  -970.761350342  
106  256  15.56  -559.660435354  -412.820704004  -972.481139358  
107  256  15.56  -559.660435354  -412.820704004  -972.481139358  
108  256  15.56  -554.402255466  -412.829567023  -967.231822489  
109  256  15.56  -556.951789426  -412.823243283  -969.775032709  
110  256  15.56  -559.660435353  -412.820704004  -972.481139357  
111  256  15.56  -555.412516101  -412.829929849  -968.24244595  
112  256  15.56  -559.660435354  -412.820704004  -972.481139358  
113  256  15.56  -594.453000145  -404.029204193  -998.482204338  
114  256  15.56  -559.660435354  -412.820704004  -972.481139357  
115  256  15.56  -550.584733323  -412.759393519  -963.344126842  
116  256  15.56  -559.660435354  -412.820704004  -972.481139358  
117  256  15.56  -557.611183368  -412.822082648  -970.433266017  
118  256  15.56  -549.367280699  -412.654472399  -962.021753098  
119  256  15.56  -552.992614424  -411.846316864  -964.838931288  
120  256  15.56  -559.660435354  -412.820704004  -972.481139358  
121  256  15.56  -559.660435354  -412.820704004  -972.481139358  
122  256  15.56  -559.660435354  -412.820704004  -972.481139358  
123  256  15.56  -581.86302335  -407.957203913  -989.820227263  
124  256  15.56  -559.660435354  -412.820704004  -972.481139358  
125  256  15.56  -559.660435354  -412.820704004  -972.481139358  
126  256  15.56  -559.660435354  -412.820704004  -972.481139358  
127  256  15.56  -584.659208308  -407.305839696  -991.965048005  
128  256  15.56  -559.660435353  -412.820704004  -972.481139358  
129  256  15.56  -551.303693554  -412.781902493  -964.085596047  
130  256  15.56  -559.660435354  -412.820704004  -972.481139358  
131  256  15.56  -557.391663941  -412.822359321  -970.214023262  
132  256  15.56  -559.660435354  -412.820704004  -972.481139358  
133  256  15.56  -559.660435354  -412.820704004  -972.481139357  
134  256  15.56  -556.521738777  -412.826784843  -969.34852362  
135  256  15.56  -559.660435353  -412.820704004  -972.481139357  
136  256  15.56  -559.549413267  -412.820929212  -972.37034248  
137  256  15.56  -551.590754861  -412.789006772  -964.379761633  
