#############################################################
#############################################################
CONFIG 1
#############################################################
#############################################################
file_type  STANDARD 
file_path  configs/coords_256_fe.dat 
file_part  0 
alat  3.43 
c         4 4 4  
uv_prim   1.0 0.0 0.0  
          0.0 1.0 0.0  
          0.0 0.0 1.0  
uv        4.0 0.0 0.0  
          0.0 4.0 0.0  
          0.0 0.0 4.0  
stress    6.241e-06 0.0 0.0  
          0.0 1.248e-06 0.0  
          0.0 0.0 4.369e-06  
energy    -1093.12 
epa       -4.27 
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (4)
FE  0.005  0.0  0.0  0.0  0.0  0.0  
FE  0.0  0.5  0.5  0.0  0.0  0.0  
FE  0.5  0.001  0.5  0.0  0.0  0.0  
FE  0.5  0.5  0.0  0.0  0.0  0.0  


COORDS (256)
FE  0.00125  0.0  0.0  0.0  0.0  0.0  
FE  0.0  0.125  0.125  0.0  0.0  0.0  
FE  0.125  0.00025  0.125  0.0  0.0  0.0  
FE  0.125  0.125  0.0  0.0  0.0  0.0  
FE  0.00125  0.0  0.25  0.0  0.0  0.0  
FE  0.0  0.125  0.375  0.0  0.0  0.0  
FE  0.125  0.00025  0.375  0.0  0.0  0.0  
FE  0.125  0.125  0.25  0.0  0.0  0.0  
FE  0.00125  0.0  0.5  0.0  0.0  0.0  
FE  0.0  0.125  0.625  0.0  0.0  0.0  
FE  0.125  0.00025  0.625  0.0  0.0  0.0  
FE  0.125  0.125  0.5  0.0  0.0  0.0  
FE  0.00125  0.0  0.75  0.0  0.0  0.0  
FE  0.0  0.125  0.875  0.0  0.0  0.0  
FE  0.125  0.00025  0.875  0.0  0.0  0.0  
FE  0.125  0.125  0.75  0.0  0.0  0.0  
FE  0.00125  0.25  0.0  0.0  0.0  0.0  
FE  0.0  0.375  0.125  0.0  0.0  0.0  
FE  0.125  0.25025  0.125  0.0  0.0  0.0  
FE  0.125  0.375  0.0  0.0  0.0  0.0  
FE  0.00125  0.25  0.25  0.0  0.0  0.0  
FE  0.0  0.375  0.375  0.0  0.0  0.0  
FE  0.125  0.25025  0.375  0.0  0.0  0.0  
FE  0.125  0.375  0.25  0.0  0.0  0.0  
FE  0.00125  0.25  0.5  0.0  0.0  0.0  
FE  0.0  0.375  0.625  0.0  0.0  0.0  
FE  0.125  0.25025  0.625  0.0  0.0  0.0  
FE  0.125  0.375  0.5  0.0  0.0  0.0  
FE  0.00125  0.25  0.75  0.0  0.0  0.0  
FE  0.0  0.375  0.875  0.0  0.0  0.0  
FE  0.125  0.25025  0.875  0.0  0.0  0.0  
FE  0.125  0.375  0.75  0.0  0.0  0.0  
FE  0.00125  0.5  0.0  0.0  0.0  0.0  
FE  0.0  0.625  0.125  0.0  0.0  0.0  
FE  0.125  0.50025  0.125  0.0  0.0  0.0  
FE  0.125  0.625  0.0  0.0  0.0  0.0  
FE  0.00125  0.5  0.25  0.0  0.0  0.0  
FE  0.0  0.625  0.375  0.0  0.0  0.0  
FE  0.125  0.50025  0.375  0.0  0.0  0.0  
FE  0.125  0.625  0.25  0.0  0.0  0.0  
FE  0.00125  0.5  0.5  0.0  0.0  0.0  
FE  0.0  0.625  0.625  0.0  0.0  0.0  
FE  0.125  0.50025  0.625  0.0  0.0  0.0  
FE  0.125  0.625  0.5  0.0  0.0  0.0  
FE  0.00125  0.5  0.75  0.0  0.0  0.0  
FE  0.0  0.625  0.875  0.0  0.0  0.0  
FE  0.125  0.50025  0.875  0.0  0.0  0.0  
FE  0.125  0.625  0.75  0.0  0.0  0.0  
FE  0.00125  0.75  0.0  0.0  0.0  0.0  
FE  0.0  0.875  0.125  0.0  0.0  0.0  
FE  0.125  0.75025  0.125  0.0  0.0  0.0  
FE  0.125  0.875  0.0  0.0  0.0  0.0  
FE  0.00125  0.75  0.25  0.0  0.0  0.0  
FE  0.0  0.875  0.375  0.0  0.0  0.0  
FE  0.125  0.75025  0.375  0.0  0.0  0.0  
FE  0.125  0.875  0.25  0.0  0.0  0.0  
FE  0.00125  0.75  0.5  0.0  0.0  0.0  
FE  0.0  0.875  0.625  0.0  0.0  0.0  
FE  0.125  0.75025  0.625  0.0  0.0  0.0  
FE  0.125  0.875  0.5  0.0  0.0  0.0  
FE  0.00125  0.75  0.75  0.0  0.0  0.0  
FE  0.0  0.875  0.875  0.0  0.0  0.0  
FE  0.125  0.75025  0.875  0.0  0.0  0.0  
FE  0.125  0.875  0.75  0.0  0.0  0.0  
FE  0.25125  0.0  0.0  0.0  0.0  0.0  
FE  0.25  0.125  0.125  0.0  0.0  0.0  
FE  0.375  0.00025  0.125  0.0  0.0  0.0  
FE  0.375  0.125  0.0  0.0  0.0  0.0  
FE  0.25125  0.0  0.25  0.0  0.0  0.0  
FE  0.25  0.125  0.375  0.0  0.0  0.0  
FE  0.375  0.00025  0.375  0.0  0.0  0.0  
FE  0.375  0.125  0.25  0.0  0.0  0.0  
FE  0.25125  0.0  0.5  0.0  0.0  0.0  
FE  0.25  0.125  0.625  0.0  0.0  0.0  
FE  0.375  0.00025  0.625  0.0  0.0  0.0  
FE  0.375  0.125  0.5  0.0  0.0  0.0  
FE  0.25125  0.0  0.75  0.0  0.0  0.0  
FE  0.25  0.125  0.875  0.0  0.0  0.0  
FE  0.375  0.00025  0.875  0.0  0.0  0.0  
FE  0.375  0.125  0.75  0.0  0.0  0.0  
FE  0.25125  0.25  0.0  0.0  0.0  0.0  
FE  0.25  0.375  0.125  0.0  0.0  0.0  
FE  0.375  0.25025  0.125  0.0  0.0  0.0  
FE  0.375  0.375  0.0  0.0  0.0  0.0  
FE  0.25125  0.25  0.25  0.0  0.0  0.0  
FE  0.25  0.375  0.375  0.0  0.0  0.0  
FE  0.375  0.25025  0.375  0.0  0.0  0.0  
FE  0.375  0.375  0.25  0.0  0.0  0.0  
FE  0.25125  0.25  0.5  0.0  0.0  0.0  
FE  0.25  0.375  0.625  0.0  0.0  0.0  
FE  0.375  0.25025  0.625  0.0  0.0  0.0  
FE  0.375  0.375  0.5  0.0  0.0  0.0  
FE  0.25125  0.25  0.75  0.0  0.0  0.0  
FE  0.25  0.375  0.875  0.0  0.0  0.0  
FE  0.375  0.25025  0.875  0.0  0.0  0.0  
FE  0.375  0.375  0.75  0.0  0.0  0.0  
FE  0.25125  0.5  0.0  0.0  0.0  0.0  
FE  0.25  0.625  0.125  0.0  0.0  0.0  
FE  0.375  0.50025  0.125  0.0  0.0  0.0  
FE  0.375  0.625  0.0  0.0  0.0  0.0  
FE  0.25125  0.5  0.25  0.0  0.0  0.0  
FE  0.25  0.625  0.375  0.0  0.0  0.0  
FE  0.375  0.50025  0.375  0.0  0.0  0.0  
FE  0.375  0.625  0.25  0.0  0.0  0.0  
FE  0.25125  0.5  0.5  0.0  0.0  0.0  
FE  0.25  0.625  0.625  0.0  0.0  0.0  
FE  0.375  0.50025  0.625  0.0  0.0  0.0  
FE  0.375  0.625  0.5  0.0  0.0  0.0  
FE  0.25125  0.5  0.75  0.0  0.0  0.0  
FE  0.25  0.625  0.875  0.0  0.0  0.0  
FE  0.375  0.50025  0.875  0.0  0.0  0.0  
FE  0.375  0.625  0.75  0.0  0.0  0.0  
FE  0.25125  0.75  0.0  0.0  0.0  0.0  
FE  0.25  0.875  0.125  0.0  0.0  0.0  
FE  0.375  0.75025  0.125  0.0  0.0  0.0  
FE  0.375  0.875  0.0  0.0  0.0  0.0  
FE  0.25125  0.75  0.25  0.0  0.0  0.0  
FE  0.25  0.875  0.375  0.0  0.0  0.0  
FE  0.375  0.75025  0.375  0.0  0.0  0.0  
FE  0.375  0.875  0.25  0.0  0.0  0.0  
