#############################################################
#############################################################
CONFIG 1
#############################################################
#############################################################
file_type  STANDARD 
file_path  configs/ec_3_003.out 
file_part  0 
alat  6.84431 
c         1 1 1  
uv_prim   1.0 0.0 0.0  
          0.0 1.05447 0.0  
          0.0 0.0 1.00332  
uv        1.0 0.0 0.0  
          0.0 1.05447 0.0  
          0.0 0.0 1.00332  
stress    0.004122118 0.0 0.0  
          0.0 -0.001843966 0.0  
          0.0 0.0 -0.006682426  
energy    -136.4368 
epa       -4.26365 
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (32)
FE  0.0  0.0  0.0  0.0  0.0  0.0  
FE  0.25  0.26362  0.0  0.00028  0.00116  0.0  
FE  0.25  0.0  0.25083  0.00207  -0.0  -0.00014  
FE  0.0  0.26362  0.25083  0.0  -0.00184  0.00017  
FE  0.0  0.0  0.50166  0.0  0.0  0.0  
FE  0.25  0.26362  0.50166  0.00078  6e-05  0.0  
FE  0.25  0.0  0.75249  0.00207  0.0  0.00014  
FE  0.0  0.26362  0.75249  0.0  -0.00184  -0.00017  
FE  0.0  0.52724  0.0  0.0  0.0  0.0  
FE  0.25  0.79085  0.0  0.00028  -0.00116  0.0  
FE  0.25  0.52724  0.25083  0.00077  0.0  0.00034  
FE  0.0  0.79085  0.25083  0.0  0.00184  0.00017  
FE  0.0  0.52724  0.50166  0.0  0.0  0.0  
FE  0.25  0.79085  0.50166  0.00078  -6e-05  0.0  
FE  0.25  0.52724  0.75249  0.00077  -0.0  -0.00034  
FE  0.0  0.79085  0.75249  0.0  0.00184  -0.00017  
FE  0.5  0.0  0.0  0.0  0.0  0.0  
FE  0.75  0.26362  0.0  -0.00028  0.00116  0.0  
FE  0.75  0.0  0.25083  -0.00207  0.0  -0.00014  
FE  0.5  0.26362  0.25083  0.0  0.00064  9e-05  
FE  0.5  0.0  0.50166  0.0  0.0  0.0  
FE  0.75  0.26362  0.50166  -0.00078  6e-05  0.0  
FE  0.75  0.0  0.75249  -0.00207  -0.0  0.00014  
FE  0.5  0.26362  0.75249  0.0  0.00064  -9e-05  
FE  0.5  0.52724  0.0  0.0  0.0  0.0  
FE  0.75  0.79085  0.0  -0.00028  -0.00116  0.0  
FE  0.75  0.52724  0.25083  -0.00077  -0.0  0.00034  
FE  0.5  0.79086  0.25083  0.0  -0.00064  9e-05  
FE  0.5  0.52724  0.50166  0.0  0.0  0.0  
FE  0.75  0.79085  0.50166  -0.00078  -6e-05  0.0  
FE  0.75  0.52724  0.75249  -0.00077  0.0  -0.00034  
FE  0.5  0.79086  0.75249  0.0  -0.00064  -9e-05  


COORDS (32)
FE  0.0  0.0  0.0  0.0  0.0  0.0  
FE  0.25  0.26362  0.0  0.00028  0.00116  0.0  
FE  0.25  0.0  0.25083  0.00207  -0.0  -0.00014  
FE  0.0  0.26362  0.25083  0.0  -0.00184  0.00017  
FE  0.0  0.0  0.50166  0.0  0.0  0.0  
FE  0.25  0.26362  0.50166  0.00078  6e-05  0.0  
FE  0.25  0.0  0.75249  0.00207  0.0  0.00014  
FE  0.0  0.26362  0.75249  0.0  -0.00184  -0.00017  
FE  0.0  0.52724  0.0  0.0  0.0  0.0  
FE  0.25  0.79085  0.0  0.00028  -0.00116  0.0  
FE  0.25  0.52724  0.25083  0.00077  0.0  0.00034  
FE  0.0  0.79085  0.25083  0.0  0.00184  0.00017  
FE  0.0  0.52724  0.50166  0.0  0.0  0.0  
FE  0.25  0.79085  0.50166  0.00078  -6e-05  0.0  
FE  0.25  0.52724  0.75249  0.00077  -0.0  -0.00034  
FE  0.0  0.79085  0.75249  0.0  0.00184  -0.00017  
FE  0.5  0.0  0.0  0.0  0.0  0.0  
FE  0.75  0.26362  0.0  -0.00028  0.00116  0.0  
FE  0.75  0.0  0.25083  -0.00207  0.0  -0.00014  
FE  0.5  0.26362  0.25083  0.0  0.00064  9e-05  
FE  0.5  0.0  0.50166  0.0  0.0  0.0  
FE  0.75  0.26362  0.50166  -0.00078  6e-05  0.0  
FE  0.75  0.0  0.75249  -0.00207  -0.0  0.00014  
FE  0.5  0.26362  0.75249  0.0  0.00064  -9e-05  
