#############################################################
#############################################################
CONFIG 1
#############################################################
#############################################################
file_type  STANDARD 
file_path  configs/fcc/ec_1_005.out 
file_part  0 
alat  6.84431 
c         1 1 1  
uv_prim   1.00667 0.0 0.0  
          0.0 1.05447 0.0  
          0.0 0.0 0.99999  
uv        1.00667 0.0 0.0  
          0.0 1.05447 0.0  
          0.0 0.0 0.99999  
stress    0.014251323 0.0 0.0  
          0.0 -0.004253179 0.0  
          0.0 0.0 -0.009123468  
energy    -136.45952 
epa       -4.26436 
rcut      6.5 
rverlet   6.5 
e         1 
f         1 
s         1 

COORDS PRIM (32)
FE  0.0  0.0  0.0  0.0  0.0  0.0  
FE  0.25166  0.26362  0.0  0.00124  0.00127  0.0  
FE  0.25166  0.0  0.24999  0.00259  0.0  -0.00098  
FE  0.0  0.26362  0.25  0.0  -0.00102  -0.00241  
FE  0.0  0.0  0.49999  0.0  0.0  0.0  
FE  0.25167  0.26362  0.49999  0.00145  -0.00046  0.0  
FE  0.25166  0.0  0.74999  0.00259  0.0  0.00098  
FE  0.0  0.26362  0.74999  0.0  -0.00102  0.00241  
FE  0.0  0.52724  0.0  0.0  0.0  0.0  
FE  0.25166  0.79085  0.0  0.00124  -0.00127  0.0  
FE  0.25167  0.52724  0.25  0.00092  0.0  -0.00171  
FE  0.0  0.79085  0.25  0.0  0.00102  -0.00241  
FE  0.0  0.52724  0.49999  0.0  0.0  0.0  
FE  0.25167  0.79085  0.49999  0.00145  0.00046  0.0  
FE  0.25167  0.52724  0.74999  0.00092  0.0  0.00171  
FE  0.0  0.79085  0.74999  0.0  0.00102  0.00241  
FE  0.50333  0.0  0.0  0.0  0.0  0.0  
FE  0.755  0.26362  0.0  -0.00124  0.00127  0.0  
FE  0.755  0.0  0.24999  -0.00259  0.0  -0.00098  
FE  0.50333  0.26362  0.25  0.0  0.00092  -0.00214  
FE  0.50333  0.0  0.49999  0.0  0.0  0.0  
FE  0.755  0.26362  0.49999  -0.00145  -0.00046  0.0  
FE  0.755  0.0  0.74999  -0.00259  0.0  0.00098  
FE  0.50333  0.26362  0.74999  0.0  0.00092  0.00214  
FE  0.50333  0.52724  0.0  0.0  0.0  0.0  
FE  0.755  0.79085  0.0  -0.00124  -0.00127  0.0  
FE  0.755  0.52724  0.25  -0.00092  0.0  -0.00171  
FE  0.50333  0.79086  0.25  0.0  -0.00092  -0.00214  
FE  0.50333  0.52724  0.49999  0.0  0.0  0.0  
FE  0.755  0.79085  0.49999  -0.00145  0.00046  0.0  
FE  0.755  0.52724  0.74999  -0.00092  0.0  0.00171  
FE  0.50333  0.79086  0.74999  0.0  -0.00092  0.00214  


COORDS (32)
FE  0.0  0.0  0.0  0.0  0.0  0.0  
FE  0.25166  0.26362  0.0  0.00124  0.00127  0.0  
FE  0.25166  0.0  0.24999  0.00259  0.0  -0.00098  
FE  0.0  0.26362  0.25  0.0  -0.00102  -0.00241  
FE  0.0  0.0  0.49999  0.0  0.0  0.0  
FE  0.25167  0.26362  0.49999  0.00145  -0.00046  0.0  
FE  0.25166  0.0  0.74999  0.00259  0.0  0.00098  
FE  0.0  0.26362  0.74999  0.0  -0.00102  0.00241  
FE  0.0  0.52724  0.0  0.0  0.0  0.0  
FE  0.25166  0.79085  0.0  0.00124  -0.00127  0.0  
FE  0.25167  0.52724  0.25  0.00092  0.0  -0.00171  
FE  0.0  0.79085  0.25  0.0  0.00102  -0.00241  
FE  0.0  0.52724  0.49999  0.0  0.0  0.0  
FE  0.25167  0.79085  0.49999  0.00145  0.00046  0.0  
FE  0.25167  0.52724  0.74999  0.00092  0.0  0.00171  
FE  0.0  0.79085  0.74999  0.0  0.00102  0.00241  
FE  0.50333  0.0  0.0  0.0  0.0  0.0  
FE  0.755  0.26362  0.0  -0.00124  0.00127  0.0  
FE  0.755  0.0  0.24999  -0.00259  0.0  -0.00098  
FE  0.50333  0.26362  0.25  0.0  0.00092  -0.00214  
FE  0.50333  0.0  0.49999  0.0  0.0  0.0  
FE  0.755  0.26362  0.49999  -0.00145  -0.00046  0.0  
FE  0.755  0.0  0.74999  -0.00259  0.0  0.00098  
FE  0.50333  0.26362  0.74999  0.0  0.00092  0.00214  
FE  0.50333  0.52724  0.0  0.0  0.0  0.0  
FE  0.755  0.79085  0.0  -0.00124  -0.00127  0.0  
FE  0.755  0.52724  0.25  -0.00092  0.0  -0.00171  
FE  0.50333  0.79086  0.25  0.0  -0.00092  -0.00214  
FE  0.50333  0.52724  0.49999  0.0  0.0  0.0  
FE  0.755  0.79085  0.49999  -0.00145  0.00046  0.0  
